X,Y,OBJECTID,AREA,PERIMETER,PHTW911_,PHTW911_ID,XLO,YLO,SNO,YEAR,LNO,FE,MN,CU,ZN,CD,CR,NI,PB,CUAR,CUAR_OVER,ZNAR,ZNAR_OVER,CDAR,CDAR_OVER,CRAR,CRAR_OVER,NIAR,NIAR_OVER,PBAR,PBAR_OVER,OVER,RESTRICTED
121.2647226418,25.0687911721,45983,62500,1000,430,67772,275875,2773625,GR92JO71391,2003,JO7139,405.59,6.92,3109.99,28.55,0.23,1.12,4.15,9.65,6366.1586,1,160.7086,0,0.3676,0,51.3492,0,35.8513,0,33.2611,0,1,1
121.2672009579,25.0687866879,45984,62500,1000,431,67781,276125,2773625,GR92JO71491,2003,JO7149,746.92,14.1,115.16,54.44,0.04,0.54,4.45,7.3,245.924,1,225.066,0,0.0906,0,41.2851,0,37.3902,0,26.6324,0,1,1
121.2870272995,25.0687495778,45987,62500,1000,434,67842,278125,2773625,GR92JO72291,2003,JO7229,697.71,15.38,706.21,168.66,0.26,1.55,7.27,20.67,1453.7938,1,508.994,0,0.4113,0,58.8106,0,51.8559,0,64.3452,0,1,1
121.2696743855,25.0665251021,45993,62500,1000,440,67785,276375,2773375,GR92JO71581,2003,JO7158,830.24,43.19,95.26,800.17,0.38,1.5,9.65,24.39,205.2563,1,2078.8016,1,0.5863,0,57.943,0,64.0646,0,74.8382,0,1,1
121.1804510778,25.05763077,46025,62500,1000,472,38082,267375,2772375,GR91IO77941,2002,IO7794,1198.69,33.5,0,67.73,0.22,13.26,6.2,21.91,10.583,0,258.1022,0,0.353,0,262.0025,1,46.3671,0,67.8428,0,1,1
121.2870011278,25.0574642142,46029,62500,1000,476,67839,278125,2772375,GR92JO72241,2003,JO7224,811.9,5.23,3342.46,24.11,0.37,2.04,2.05,126.65,6841.2343,1,149.6716,0,0.5717,0,67.3131,0,25.0789,0,363.283,0,1,1
121.2052019388,25.0418018873,46081,62500,1000,528,65521,269875,2770625,GR92IO88981,2003,IO8898,411.26,73.12,104.16,235.93,0.47,1.21,5.88,40.77,223.4444,1,676.2138,1,0.7175,0,52.9109,0,44.7256,0,121.0412,0,1,1
121.2349291207,25.0394997921,46084,62500,1000,531,65590,272875,2770375,GR92IO90171,2003,IO9017,478.39,36.34,420.37,41.62,0.55,7.27,3.98,22.98,869.6511,1,193.198,0,0.8341,0,158.064,0,34.9792,0,70.861,0,1,1
121.2175785338,25.0350129215,46107,62500,1000,554,65566,271125,2769875,GR92IO89451,2003,IO8945,2407.6,57.12,1597.09,475.53,0.5,4.89,7.09,51.54,3274.3961,1,1271.8115,1,0.7612,0,116.7663,0,50.9326,0,151.4202,0,1,1
121.2473087182,25.0349647314,46109,62500,1000,556,759,274125,2769875,GR87IO90651,1998,IO9065,456.36,22.9,129.18,21.16,0.21,1.17,1.62,13.89,274.5752,1,142.3385,0,0.3384,0,52.2168,0,22.8731,0,45.2208,0,1,1
121.2150974831,25.032759541,46115,62500,1000,562,65560,270875,2769625,GR92IO89341,2003,IO8934,379.44,49.54,109.46,114.25,0.35,1.49,3.48,21.45,234.2755,1,373.7416,0,0.5425,0,57.7695,0,32.4144,0,66.5453,0,1,1
121.2175748486,25.0327558508,46116,62500,1000,563,65564,271125,2769625,GR92IO89441,2003,IO8944,1045.77,51.07,562.76,147.11,0.41,1.17,5.81,24.56,1160.6393,1,455.425,0,0.63,0,52.2168,0,44.3666,0,75.3177,0,1,1
121.0491065023,25.0306479324,46119,62500,1000,566,1902,254125,2769375,GR88IO82631,1999,IO8263,531.42,67.58,2.82,10.87,13.31,0.13,0.81,274.74,16.346,0,116.7596,0,19.4356,1,34.1708,0,18.7181,0,781.0004,1,1,1
121.0540614504,25.0306462762,46120,62500,1000,567,1908,254625,2769375,GR88IO82831,1999,IO8283,339.85,116.92,2.18,11.25,7.06,0.26,1.48,35.47,15.038,0,117.7043,0,10.3244,1,36.4265,0,22.155,0,106.0915,0,1,1
121.2472735528,25.0169081056,46189,62500,1000,636,65412,274125,2767875,GR92IO00681,2003,IO0068,594.48,29.48,4332.19,86.79,0.53,12.02,6.09,42.2,8863.8465,1,305.4816,0,0.8049,0,240.486,0,45.8029,0,125.0748,0,1,1
121.2695622023,25.0146116293,46203,62500,1000,650,67889,276375,2767625,GR92JO91571,2003,JO9157,1016.63,78.74,129.91,45.36,0.29,0.46,1.35,18.41,276.0671,1,202.4949,0,0.4551,0,39.8969,0,21.4881,0,57.9704,0,1,1
121.2150642425,25.0124459234,46223,62500,1000,670,2122,270875,2767375,GR88IO99361,1999,IO9936,451.85,10.09,114.75,78.75,0.17,0.27,1.01,11.52,245.0861,1,285.4957,0,0.2801,0,36.6,0,19.744,0,38.5358,0,1,1
121.2249640702,25.007916478,46269,62500,1000,717,2148,271875,2766875,GR88IO99741,1999,IO9974,763.73,26.32,154.68,57.01,0.38,2.38,7.52,17.54,326.687,1,231.4545,0,0.5863,0,73.2128,0,53.1383,0,55.5164,0,1,1
121.1258763629,24.9944877652,46455,62500,1000,912,34903,261875,2765375,GR91IN05791,2002,IN0579,574.75,53.15,95.98,14.56,0.12,0.26,0.61,3.3,206.7277,1,125.9322,0,0.2072,0,36.4265,0,17.6921,0,15.3496,0,1,1
121.1481527058,24.9831827277,46666,62500,1000,1135,59517,264125,2764125,GR92IN06641,2003,IN0664,1089.11,51.38,4.19,464.48,0.22,0.59,0.93,14.34,19.1457,0,1244.3434,1,0.353,0,42.1527,0,19.3336,0,46.4901,0,1,1
121.1308102215,24.9764267291,46794,62500,1000,1270,59500,262375,2763375,GR92IN05911,2003,IN0591,570.15,43.07,90.45,278.89,0.21,4.98,1.97,8.92,195.4266,0,783.0038,1,0.3384,0,118.328,0,24.6685,0,31.2019,0,1,1
121.1283290491,24.9719144885,46892,62500,1000,1373,35379,262125,2762875,GR91IN158A1,2002,IN158A,666.28,56.92,67.92,443.78,0.23,5.42,3.08,13.33,149.3843,0,1192.8873,1,0.3676,0,125.9628,0,30.3625,0,43.6412,0,1,1
121.0639425832,24.9696972547,46915,62500,1000,1397,35107,255625,2762625,GR91IN13291,2002,IN1329,1119.2,187.84,242.56,93.76,0.3,1.68,5.81,8.29,506.2786,1,322.8076,0,0.4696,0,61.0664,0,44.3666,0,29.4249,0,1,1
121.185273939,24.9673426338,46990,62500,1000,1474,1851,267875,2762375,GR88IN18181,1999,IN1818,719.08,77.82,238.39,612.63,0.95,8.56,14.39,60.29,497.7568,1,1612.6147,1,1.4172,0,180.4481,0,88.3794,0,176.1013,0,1,1
121.1357475331,24.9628794685,47084,62500,1000,1575,35418,262875,2761875,GR91IN16161,2002,IN1616,623.95,135.02,173.99,96.29,0.37,2.24,3.95,14.43,366.149,1,329.0967,0,0.5717,0,70.7835,0,34.8253,0,46.744,0,1,1
121.0490809301,24.960673622,47108,62500,1000,1602,59929,254125,2761625,GR92IN12661,2003,IN1266,563.34,35.65,100.1,33.27,0.23,0.78,2.93,10.26,215.1474,1,172.4416,0,0.3676,0,45.4496,0,29.593,0,34.9817,0,1,1
121.1382209609,24.9606200904,47141,62500,1000,1638,35433,263125,2761625,GR91IN16251,2002,IN1625,1500.72,73.02,131.42,92.4,0.34,0.73,2.82,10.02,279.1529,1,319.4269,0,0.528,0,44.582,0,29.0288,0,34.3047,0,1,1
121.1506007873,24.9606086071,47146,62500,1000,1643,60624,264375,2761625,GR92IN16751,2003,IN1675,598.29,40.5,15.9,230.1,0.19,0.69,7.48,21.23,43.0762,0,661.7216,1,0.3093,0,43.8879,0,52.9332,0,65.9248,0,1,1
121.1580286059,24.9606012455,47149,62500,1000,1646,60655,265125,2761625,GR92IN17051,2003,IN1705,1548.48,49.3,222.51,95.44,0.29,0.71,2.75,31.14,465.3044,1,326.9838,0,0.4551,0,44.2349,0,28.6697,0,93.8779,0,1,1
121.1481192592,24.9560965584,47265,62500,1000,1771,60610,264125,2761125,GR92IN16631,2003,IN1663,1013.59,154.41,14.21,406.57,0.53,0.94,1.91,84.77,39.6226,0,1100.3907,1,0.8049,0,48.2259,0,24.3607,0,245.152,0,1,1
121.1555468261,24.9560892922,47268,62500,1000,1774,60646,264875,2761125,GR92IN16931,2003,IN1693,1990.38,119.09,567.68,944.06,0.95,7.49,7.92,43.3,1170.6938,1,2436.4833,1,1.4172,0,161.8815,0,55.1902,0,128.1776,0,1,1
121.1406889643,24.9538462671,47324,62500,1000,1834,60578,263375,2760875,GR92IN16321,2003,IN1632,1927.58,93.76,3227.8,172.31,3.01,1.98,2.81,93.24,6606.9151,1,518.0672,0,4.4203,0,66.272,0,28.9775,0,269.0434,0,1,1
121.1382105102,24.9515912868,47385,62500,1000,1901,35427,263125,2760625,GR91IN16211,2002,IN1621,816.05,41.51,193,136.98,0.76,0.95,3.84,21.55,404.9978,1,430.2439,0,1.1402,0,48.3994,0,34.261,0,66.8274,0,1,1
121.10849814,24.9493578352,47441,62500,1000,1961,60421,260125,2760375,GR92IN15001,2003,IN1500,1465.96,93.57,122.94,65.37,0.32,0.79,4.64,28.38,261.8232,1,252.2357,0,0.4988,0,45.6231,0,38.3648,0,86.0928,0,1,1
121.1357321324,24.9493362772,47452,62500,1000,1972,60563,262875,2760375,GR92IN16101,2003,IN1610,434.1,52.36,170.33,179.95,1.16,1.36,5.93,13.29,358.6694,1,537.0587,0,1.7233,0,55.5137,0,44.9821,0,43.5284,0,1,1
121.0614537694,24.9448687931,47548,62500,1000,2076,61143,255375,2759875,GR92IN231A1,2003,IN231A,548.9,50.34,128.66,14.28,0.22,0.42,2.1,26.51,273.5126,1,125.2362,0,0.353,0,39.2028,0,25.3354,0,80.8181,0,1,1
121.0614526393,24.9426115945,47624,62500,1000,2152,61140,255375,2759625,GR92IN23191,2003,IN2319,1116.46,33.03,201.97,18.05,0.28,0.34,6.29,20.38,423.3289,1,134.6077,0,0.4405,0,37.8147,0,46.8288,0,63.5272,0,1,1
121.0936375745,24.9425958501,47635,62500,1000,2164,61502,258625,2759625,GR92IN24491,2003,IN2449,1221.81,91.09,214,85.76,0.36,4.89,9.8,18.63,447.9134,1,302.9212,0,0.5571,0,116.7663,0,64.8341,0,58.5909,0,1,1
121.2025649943,24.9424902514,47671,62500,1000,2200,61830,269625,2759625,GR92IN28891,2003,IN2889,2133.58,54.2,59.93,219.89,0.4,1.84,5.03,55.42,133.0559,0,636.3416,1,0.6154,0,63.8427,0,40.3654,0,162.3645,0,1,1
121.1703794094,24.9402728736,47737,62500,1000,2271,61771,266375,2759375,GR92IN27581,2003,IN2758,521.65,56,19.62,170.13,3.92,0.62,2.3,2.49,50.6784,0,512.6482,0,5.7469,1,42.6732,0,26.3613,0,13.0648,0,1,1
120.9896575249,24.9381088449,47743,62500,1000,2278,56614,248125,2759125,GR92HN30371,2003,HN3037,1244.05,27.03,8.71,10.54,0.16,0.57,1.08,517.23,28.3828,0,115.9393,0,0.2655,0,41.8056,0,20.1031,0,1464.992,1,1,1
121.1604742942,24.9380263201,47798,62500,1000,2339,36081,265375,2759125,GR91IN27171,2002,IN2717,122.22,88.64,15.91,207.44,1.24,1.06,1.84,18.29,43.0967,0,605.3934,1,1.84,0,50.3081,0,24.0016,0,57.6319,0,1,1
121.0564979593,24.9358418221,47833,62500,1000,2375,61087,254875,2758875,GR92IN22961,2003,IN2296,1207.72,46.08,114.07,128.02,0.32,1.76,14.79,10.55,243.6965,1,407.9711,0,0.4988,0,62.4545,0,90.4313,0,35.7997,0,1,1
120.987182627,24.9335944046,47885,62500,1000,2429,56585,247875,2758625,GR92HN30251,2003,HN3025,390.22,144.45,20.74,803.39,0.8,0.39,7.48,683.06,52.9673,0,2086.8059,1,1.1985,0,38.6823,0,52.9332,0,1932.7486,1,1,1
121.1109593044,24.9335556443,47922,62500,1000,2469,35582,260375,2758625,GR91IN25151,2002,IN2515,1414.8,69.15,110.07,32.42,0.3,0.45,5.89,10.96,235.5221,1,170.3286,0,0.4696,0,39.7234,0,44.7769,0,36.9562,0,1,1
121.1109572025,24.9312984338,48002,62500,1000,2552,35579,260375,2758375,GR91IN25141,2002,IN2514,1635.36,71.61,212.43,70.91,0.26,0.72,5.5,13.36,444.7049,1,266.0071,0,0.4113,0,44.4084,0,42.7764,0,43.7259,0,1,1
121.1604651433,24.9312545926,48019,62500,1000,2569,36075,265375,2758375,GR91IN27141,2002,IN2714,78.78,88.42,126.83,9.2,0.01,0.04,0.66,6.96,269.7728,1,112.6084,0,0.0469,0,32.6091,0,17.9486,0,25.6734,0,1,1
121.1604620905,24.9289973491,48086,62500,1000,2640,36072,265375,2758125,GR91IN27131,2002,IN2713,614.56,68.04,43.29,217.33,0.14,0.83,28.54,84.97,99.0504,0,629.9779,1,0.2364,0,46.3172,0,160.9646,0,245.7162,0,1,1
121.135703709,24.9245069045,48226,62500,1000,2786,61689,262875,2757625,GR92IN26111,2003,IN2611,663.9,28.44,96.99,25.67,0.34,0.61,4.83,10.81,208.7918,1,153.5495,0,0.528,0,42.4997,0,39.3395,0,36.5331,0,1,1
121.1357011104,24.9222496804,48305,62500,1000,2869,61686,262875,2757375,GR92IN26101,2003,IN2610,752.4,58.82,339.22,84.92,0.21,1.52,5.75,22.38,703.813,1,300.8331,0,0.3384,0,58.29,0,44.0588,0,69.1686,0,1,1
121.1431239308,24.9199856681,48368,62500,1000,2941,62741,263625,2757125,GR92IN364A1,2003,IN364A,1231.71,45.41,120.94,56.38,0.39,1.16,6.65,11.84,257.736,1,229.8884,0,0.6008,0,52.0433,0,48.6755,0,39.4384,0,1,1
121.0292620232,24.9177919084,48408,62500,1000,2985,62019,252125,2756875,GR92IN31891,2003,IN3189,421.57,68.85,109.34,67.41,0.2,1.94,7.86,11.9,234.0302,1,257.3068,0,0.3239,0,65.5779,0,54.8824,0,39.6076,0,1,1
121.1604436446,24.9154539091,48514,62500,1000,3095,36322,265375,2756625,GR91IN37181,2002,IN3718,412.13,37.5,100.32,21.19,0.12,0.65,2.42,10.1,215.597,1,142.4131,0,0.2072,0,43.1938,0,26.9769,0,34.5304,0,1,1
121.1752938155,24.9154374476,48516,62500,1000,3097,36388,266875,2756625,GR91IN37781,2002,IN3778,852.09,45.06,8.16,259.24,0.24,0.24,2.77,8.77,27.2588,0,734.1578,1,0.3822,0,36.0795,0,28.7723,0,30.7788,0,1,1
121.1332131338,24.9109657325,48656,62500,1000,3244,62663,262625,2756125,GR92IN36061,2003,IN3606,1307.5,96,22.9,346.06,0.31,0.56,1.59,35.64,57.3814,0,949.9749,1,0.4842,0,41.6321,0,22.7192,0,106.571,0,1,1
121.1109361213,24.9087262853,48725,62500,1000,3314,62556,260375,2755875,GR92IN35151,2003,IN3515,1121.16,99.52,174.65,94.52,0.36,0.57,2.97,8.19,367.4977,1,324.6968,0,0.5571,0,41.8056,0,29.7982,0,29.1428,0,1,1
121.2544810138,24.9085513466,48740,62500,1000,3330,63097,274875,2755875,GR92IN40951,2003,IN4095,1366.76,77.45,301,47.49,0.48,0.66,1.63,34.65,625.7066,1,207.7896,0,0.732,0,43.3673,0,22.9244,0,103.7786,0,1,1
121.0985593394,24.9064775139,48780,62500,1000,3373,62438,259125,2755625,GR92IN34641,2003,IN3464,162.53,32.4,6.46,39.29,0.05,0.18,1.16,653.12,23.7847,0,187.4061,0,0.1052,0,35.0384,0,20.5135,0,1848.2969,1,1,1
121.2866489999,24.9062356924,48813,62500,1000,3408,66281,278125,2755625,GR92JN32141,2003,JN3214,132.21,72.07,16.11,1106.1,0.21,0.14,9.69,151.07,43.5054,0,2839.2824,1,0.3384,0,34.3443,0,64.2698,0,432.1644,0,1,1
121.1332003687,24.8996796191,48977,62500,1000,3584,62651,262625,2754875,GR92IN36011,2003,IN3601,303.78,2.57,362.12,35.85,0.14,0.23,0.45,126.96,750.6114,1,178.8549,0,0.2364,0,35.906,0,16.8714,0,364.1574,0,1,1
121.0911258047,24.8951961283,49084,62500,1000,3696,63153,258375,2754375,GR92IN443A1,2003,IN443A,324.36,541.05,6.09,419.17,0.14,0.31,1.42,0,23.0285,0,1131.7118,1,0.2364,0,37.2941,0,21.8472,0,6.0413,0,1,1
121.2123832269,24.8950741595,49113,62500,1000,3727,63684,270625,2754375,GR92IN492A1,2003,IN492A,1425.74,88.26,283.29,19.12,0.25,0.48,2.13,331.05,589.5144,1,137.2675,0,0.3967,0,40.244,0,25.4893,0,939.834,1,1,1
121.2173325194,24.8950670038,49115,62500,1000,3729,63699,271125,2754375,GR92IN494A1,2003,IN494A,1119.03,122.48,181.46,178.56,0.33,3.65,3.67,47.04,381.4147,1,533.6034,0,0.5134,0,95.2498,0,33.389,0,138.727,0,1,1
121.2173283893,24.8928097743,49192,62500,1000,3808,63696,271125,2754125,GR92IN49491,2003,IN4949,1339.25,36.95,406.8,19.49,0.46,0.5,2.27,77,841.9195,1,138.1872,0,0.7029,0,40.591,0,26.2074,0,223.2352,0,1,1
120.9847136175,24.8861946361,49338,62500,1000,3968,57405,247625,2753375,GR92HN50161,2003,HN5016,429.11,112.44,73.24,476.19,0.62,6.69,10.98,30.11,160.2563,0,1273.4521,1,0.9361,0,147.9999,0,70.8871,0,90.9726,0,1,1
121.2470047671,24.8837345589,49409,62500,1000,4042,63781,274125,2753125,GR92IN50651,2003,IN5065,417.69,33.21,247.42,131.36,0.37,0.46,11.59,54.89,516.2105,1,416.2737,0,0.5717,0,39.8969,0,74.0162,0,160.8695,0,1,1
121.2469953679,24.8792201476,49473,62500,1000,4109,63778,274125,2752625,GR92IN50631,2003,IN5063,252.44,63.77,259.95,98.07,1.01,0.85,7.34,145.35,541.8168,1,333.5214,0,1.5047,0,46.6642,0,52.215,0,416.03,0,1,1
120.9921375383,24.8771666584,49490,62500,1000,4126,57455,248375,2752375,GR92HN50421,2003,HN5042,1210.36,249.61,122.29,191.94,0.66,1.59,5.33,38.09,260.4948,1,566.8635,0,0.9944,0,59.5047,0,41.9043,0,113.4818,0,1,1
121.1208014058,24.8748606963,49533,62500,1000,4174,36436,261375,2752125,GR91IN45511,2002,IN4551,255.42,27.93,21.85,8.01,0.11,0.26,1.43,549.14,55.2357,0,109.6503,0,0.1927,0,36.4265,0,21.8985,0,1555.0005,1,1,1
121.0886292127,24.8658539521,49692,62500,1000,4338,36661,258125,2751125,GR91IN54281,2002,IN5428,97.81,112.07,3.51,1311.45,0.1,0.18,0.7,0.65,17.756,0,3349.7414,1,0.1781,0,35.0384,0,18.1538,0,7.8748,0,1,1
121.2989095426,24.8610675919,49807,62500,1000,4458,67002,279375,2750625,GR92JN52661,2003,JN5266,103.34,45.22,100.08,49.96,0.35,0.48,0.87,17.22,215.1065,1,213.9296,0,0.5425,0,40.244,0,19.0258,0,54.6138,0,1,1
121.2865346664,24.8588345659,49850,62500,1000,4502,66876,278125,2750375,GR92JN52151,2003,JN5215,56.41,146.74,19.38,517.61,1.6,1.47,1.98,55.98,50.188,0,1376.4139,1,2.3648,0,57.4224,0,24.7198,0,163.9441,0,1,1
120.9575044749,24.8568460858,49861,62500,1000,4514,57749,244875,2750125,GR92HN59041,2003,HN5904,522.82,36.37,9.93,39.24,0.16,2.52,42.48,4.37,30.8759,0,187.2818,0,0.2655,0,75.642,0,232.4727,1,18.3678,0,1,1
121.1405739514,24.8567861316,49886,62500,1000,4540,36952,263375,2750125,GR91IN56341,2002,IN5634,204.66,36.48,2.91,226.89,0.14,0.11,0.56,2.42,16.5299,0,653.7422,1,0.2364,0,33.8237,0,17.4356,0,12.8674,0,1,1
121.006981827,24.8523379715,49988,62500,1000,4652,34444,249875,2749625,GR91HN60A21,2002,HN60A2,490.72,193.86,4.86,96.44,3.8,0.85,2.66,2.24,20.5149,0,329.4696,0,5.5719,1,46.6642,0,28.208,0,12.3597,0,1,1
121.0168764986,24.8478228396,50133,62500,1000,4803,63906,250875,2749125,GR92IN51301,2003,IN5130,580.5,189.74,9.92,11.58,4.22,0.43,5.56,4.92,30.8555,0,118.5246,0,6.1842,1,39.3764,0,43.0841,0,19.9191,0,1,1
121.7737428452,24.8345355993,50560,62500,1000,5247,46375,327375,2747875,GR92LN61651,2003,LN6165,401.73,276.74,0,678.43,0.96,0.53,3.71,822.46,10.583,0,1776.1803,1,1.4318,0,41.1116,0,33.5942,0,2325.9542,1,1,1
120.9723528685,24.8342776305,50569,62500,1000,5256,58295,246375,2747625,GR92HN69651,2003,HN6965,777.94,51.01,32.68,479.32,0.72,0.71,6.38,28.1,77.3678,0,1281.2327,1,1.0819,0,44.2349,0,47.2905,0,85.303,0,1,1
121.7737288954,24.8322785323,50633,62500,1000,5321,46374,327375,2747625,GR92LN61641,2003,LN6164,167.46,208.33,0,82.74,0.47,0.28,2.36,362.26,10.583,0,295.4141,0,0.7175,0,36.7736,0,26.6691,0,1027.8681,1,1,1
121.1924807996,24.8296416329,50765,62500,1000,5456,64381,268625,2747125,GR92IN68431,2003,IN6843,25.74,91.37,5.69,3206.07,2.18,2.65,6.29,31.42,22.2111,0,8059.3878,1,3.2103,0,77.8978,0,46.8288,0,94.6677,0,1,1
121.0020340593,24.8252518088,50870,62500,1000,5565,58610,249375,2746625,GR92HN70811,2003,HN7081,304.14,16.95,8.56,25.21,0.17,16.56,3.4,514.56,28.0762,0,152.406,0,0.2801,0,319.2641,1,32.004,0,1457.4607,1,1,1
121.6494351063,24.7109857787,52568,62500,1000,7308,2975,314875,2734125,GR88KM16761,1999,KM1676,512.31,66.12,130.18,224.87,0.16,1.39,2.17,10.81,276.6188,1,648.7208,1,0.2655,0,56.0343,0,25.6944,0,36.5331,0,1,1
121.7453417902,24.6337955526,53808,62500,1000,8600,42449,324625,2725625,GR91KM50551,2002,KM5055,2241.61,194.28,2685.59,1549.15,1.49,3.84,19.13,4618,5498.8547,1,3940.6161,1,2.2044,0,98.5467,0,112.6942,0,13000,1,1,1
120.913119497,24.6333601353,53857,62500,1000,8650,33289,240375,2725375,GR91HM47241,2002,HM4724,480.2,87.07,4.38,347.74,0.15,0.14,1.11,3.48,19.534,0,954.1511,1,0.251,0,34.3443,0,20.257,0,15.8573,0,1,1
120.6322154126,24.4252714492,56190,62500,1000,11093,19288,211875,2702375,GR91GL26011,2002,GL2601,1291.65,47.8,21.14,237.21,0.55,4.53,41.92,14.01,53.7847,0,679.3956,1,0.8341,0,110.5196,0,229.6,1,45.5593,0,1,1
120.619962817,24.4004109479,56743,62500,1000,11657,20119,210625,2699625,GR91GL35511,2002,GL3551,887.04,52.24,21.61,256.46,0.56,3.66,49.57,15.38,54.7452,0,727.2473,1,0.8487,0,95.4233,0,268.8422,1,49.4237,0,1,1
120.6273640604,24.3981720968,56797,62500,1000,11711,20196,211375,2699375,GR91GL35801,2002,GL3580,1388.07,110.83,17.49,205.65,0.53,4.36,47.5,13.12,46.3256,0,600.9438,1,0.8049,0,107.5697,0,258.2238,1,43.0489,0,1,1
120.7629311568,24.3984480896,56834,62500,1000,11750,30796,225125,2699375,GR91HL31201,2002,HL3120,225.67,171.19,124.43,86.22,0.52,0.58,2.25,12.44,264.8681,1,304.0647,0,0.7904,0,41.9792,0,26.1048,0,41.1308,0,1,1
121.1654872784,24.983165575,79391,62500,1000,19717,19717,265875,2764125,GR94IN07341,2005,IN0734,504.75,37.26,286.32,148.74,0.34,3.31,8.85,34.18,595.7066,1,459.4769,0,0.528,0,89.3501,0,59.9608,0,102.4528,0,1,1
121.1729066509,24.9763859813,79413,62500,1000,19778,19778,266625,2763375,GR94IN07611,2005,IN0761,421.96,53.69,972.86,152.82,0.39,3.47,6.56,17.97,1998.7197,1,469.619,0,0.6008,0,92.1264,0,48.2138,0,56.7293,0,1,1
121.19271631,24.9763622074,79487,62500,1000,19982,19982,268625,2763375,GR94IN08411,2005,IN0841,142.06,138.3,124.89,176.86,0.31,1.39,5.82,14.74,265.8082,1,529.3776,0,0.4842,0,56.0343,0,44.4179,0,47.6184,0,1,1
121.1976687452,24.976355709,79503,62500,1000,20019,20019,269125,2763375,GR94IN08611,2005,IN0861,468.55,11.6,97.61,48.44,0.2,0.52,1.77,26.58,210.0588,1,210.1512,0,0.3239,0,40.938,0,23.6426,0,81.0155,0,1,1
121.2422760217,24.9943454921,79536,62500,1000,20117,20117,273625,2765375,GR95IN10491,2006,IN1049,96.36,97.88,130.18,44.97,0.19,0.5,1.8,19.15,276.6188,1,201.5254,0,0.3093,0,40.591,0,23.7965,0,60.0577,0,1,1
121.1456571211,24.9673849006,79550,62500,1000,20158,20158,263875,2762375,GR95IN16581,2006,IN1658,70.7,9.86,297.13,5.05,0.04,0.41,0.38,5.42,617.7979,1,102.2923,0,0.0906,0,39.0293,0,16.5123,0,21.3295,0,1,1
121.1506092893,24.967380215,79552,62500,1000,20165,20165,264375,2762375,GR95IN16781,2006,IN1678,465.35,51.19,168.27,38.07,0.17,0.51,3.51,6.87,354.4596,1,184.3734,0,0.2801,0,40.7645,0,32.5682,0,25.4195,0,1,1
121.1530853651,24.9673778135,79555,62500,1000,20174,20174,264625,2762375,GR94IN16881,2005,IN1688,169.73,27.89,122.82,48.89,0.11,0.31,1.52,8.29,261.578,1,211.2698,0,0.1927,0,37.2941,0,22.3601,0,29.4249,0,1,1
121.1580345403,24.9651156866,79559,62500,1000,20186,20186,265125,2762125,GR94IN17071,2005,IN1707,1039.24,54.26,243.51,49.5,0.29,0.5,3.62,8.51,508.22,1,212.7861,0,0.4551,0,40.591,0,33.1325,0,30.0455,0,1,1
121.1629835025,24.962853377,79566,62500,1000,20206,20206,265625,2761875,GR94IN17261,2005,IN1726,625.98,77.53,126.23,40.09,0.24,0.52,2.38,8.69,268.5466,1,189.3947,0,0.3822,0,40.938,0,26.7717,0,30.5532,0,1,1
121.1629957046,24.9718822359,79569,62500,1000,20215,20215,265625,2762875,GR94IN172A1,2005,IN172A,876.24,163.38,252.24,91.97,0.29,1.09,3.44,12.63,526.0607,1,318.358,0,0.4551,0,50.8287,0,32.2092,0,41.6667,0,1,1
121.1778491497,24.9696087144,79596,62500,1000,20290,20290,267125,2762625,GR94IN17891,2005,IN1789,229.73,98.2,37.23,206.94,0.35,1.47,1.98,1.93,86.6662,0,604.1505,1,0.5425,0,57.4224,0,24.7198,0,11.4853,0,1,1
121.1828012996,24.9696028631,79601,62500,1000,20302,20302,267625,2762625,GR94IN18091,2005,IN1809,786.53,61.76,183.37,76.16,0.34,1.01,2.99,10.52,385.3179,1,279.0575,0,0.528,0,49.4405,0,29.9008,0,35.7151,0,1,1
121.185273939,24.9673426338,79602,62500,1000,20305,20305,267875,2762375,GR94IN18181,2005,IN1818,501.25,72.89,119.14,82.84,0.16,2.4,2.69,7.48,254.0575,1,295.6627,0,0.2655,0,73.5598,0,28.3619,0,27.1401,0,1,1
121.1927056308,24.96959051,79611,62500,1000,20330,20330,268625,2762625,GR94IN18491,2005,IN1849,937.27,77.38,213.34,179.52,0.39,1.66,7.14,21.27,446.5646,1,535.9898,0,0.6008,0,60.7193,0,51.1891,0,66.0376,0,1,1
121.2397120555,24.9492060355,79647,62500,1000,20425,20425,273375,2760375,GR95IN20301,2006,IN2030,623.94,28.18,657.16,110.37,21.36,0.7,1.59,39.18,1353.5552,1,364.0967,0,31.1709,1,44.0614,0,22.7192,0,116.5563,0,1,0
121.2472425506,25.0011084601,79711,62500,1000,20593,20593,274125,2766125,GR95IO00611,2006,IO0061,333.34,28.76,307.15,21.78,0.13,0.41,2.49,20.43,638.2747,1,143.8797,0,0.2218,0,39.0293,0,27.336,0,63.6682,0,1,0
121.2472514267,25.0056226635,79712,62500,1000,20594,20594,274125,2766625,GR95IO00631,2006,IO0063,532.46,24.07,116.07,9.71,0.15,0.45,0.92,8.82,247.7837,1,113.8761,0,0.251,0,39.7234,0,19.2823,0,30.9199,0,1,0
